strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pango_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing	missing_data	divergence	nonACGTN	rare_mutations	snp_clusters	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_snp_clusters	clock_deviation
Austria/CeMM3573/2021	ncov	EPI_ISL_1008301	?	2021-01-26	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	82	Male	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	604.0	26.0	0.0	11.0	0.0	good	good	mediocre	good	0.7801539726027436
Austria/CeMM3574/2021	ncov	EPI_ISL_1008302	?	2021-01-25	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	72	Male	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	602.0	24.0	0.0	9.0	0.0	good	good	good	good	-1.1706904109589011
Austria/CeMM3575/2021	ncov	EPI_ISL_1008303	?	2021-01-25	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	88	Female	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	813.0	25.0	0.0	10.0	0.0	good	good	mediocre	good	-0.17069041095890114
Austria/CeMM3576/2021	ncov	EPI_ISL_1008304	?	2021-01-25	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	86	Male	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	936.0	28.0	0.0	13.0	0.0	good	good	mediocre	good	2.829309589041099
Austria/CeMM3577/2021	ncov	EPI_ISL_1008305	?	2021-01-25	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	76	Female	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	724.0	25.0	0.0	10.0	0.0	good	good	mediocre	good	-0.17069041095890114
Austria/CeMM3578/2021	ncov	EPI_ISL_1008306	?	2021-01-25	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	68	Female	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	724.0	26.0	0.0	11.0	0.0	good	good	mediocre	good	0.8293095890410989
Austria/CeMM3579/2021	ncov	EPI_ISL_1008307	?	2021-01-25	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	81	Female	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	724.0	25.0	0.0	10.0	0.0	good	good	mediocre	good	-0.17069041095890114
Austria/CeMM3580/2021	ncov	EPI_ISL_1008308	?	2021-01-25	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	74	Female	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	724.0	25.0	0.0	10.0	0.0	good	good	mediocre	good	-0.17069041095890114
Austria/CeMM3581/2021	ncov	EPI_ISL_1008309	?	2021-01-22	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	95	Female	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	602.0	25.0	0.0	10.0	0.0	good	good	mediocre	good	-0.02322356164383166
Austria/CeMM3582/2021	ncov	EPI_ISL_1008310	?	2021-01-26	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	82	Male	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-02-16	?	724.0	26.0	0.0	11.0	0.0	good	good	mediocre	good	0.7801539726027436
Austria/CeMM3583/2021	ncov	EPI_ISL_1180723	?	2021-01-28	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	52	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	310.0	29.0	0.0	12.0	0.0	good	good	mediocre	good	3.6818427397260294
Austria/CeMM3584/2021	ncov	EPI_ISL_1180724	?	2021-01-28	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	30	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.6818427397260294
Austria/CeMM3586/2021	ncov	EPI_ISL_1180725	?	2021-01-28	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	50	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	0.6818427397260294
Austria/CeMM3587/2021	ncov	EPI_ISL_1180726	?	2021-01-28	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	58	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	0.6818427397260294
Austria/CeMM3592/2021	ncov	EPI_ISL_1180727	?	2021-01-28	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	22	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	0.6818427397260294
Austria/CeMM3593/2021	ncov	EPI_ISL_1180728	?	2021-01-28	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	63	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.6818427397260294
Austria/CeMM3594/2021	ncov	EPI_ISL_1180729	?	2021-01-28	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	55	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	30.0	0.0	13.0	0.0	good	good	mediocre	good	4.681842739726029
Austria/CeMM3607/2021	ncov	EPI_ISL_1180730	?	2021-01-28	Europe	Austria	Tyrol	Kufstein	Europe	Austria	Tyrol	genome	29764	Human	59	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	1.6818427397260294
Austria/CeMM3611/2021	ncov	EPI_ISL_1180731	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	23	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.7309983561643882
Austria/CeMM3614/2021	ncov	EPI_ISL_1180732	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	36	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	0.7309983561643882
Austria/CeMM3616/2021	ncov	EPI_ISL_1180733	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	34	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	29.0	0.0	12.0	0.0	good	good	mediocre	good	3.7309983561643882
Austria/CeMM3619/2021	ncov	EPI_ISL_1180734	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	3	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.7309983561643882
Austria/CeMM3620/2021	ncov	EPI_ISL_1180735	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	60	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.7309983561643882
Austria/CeMM3622/2021	ncov	EPI_ISL_1180736	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	55	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.7309983561643882
Austria/CeMM3623/2021	ncov	EPI_ISL_1180737	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	80	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	1.7309983561643882
Austria/CeMM3624/2021	ncov	EPI_ISL_1180738	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	9	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	0.7309983561643882
Austria/CeMM3625/2021	ncov	EPI_ISL_1180739	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	55	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.7309983561643882
Austria/CeMM3630/2021	ncov	EPI_ISL_1180740	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	48	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	29.0	0.0	12.0	0.0	good	good	mediocre	good	3.7309983561643882
Austria/CeMM3631/2021	ncov	EPI_ISL_1180741	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	49	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	29.0	0.0	12.0	0.0	good	good	mediocre	good	3.7309983561643882
Austria/CeMM3632/2021	ncov	EPI_ISL_1180742	?	2021-01-27	Europe	Austria	Tyrol	Innsbruck-Land	Europe	Austria	Tyrol	genome	29764	Human	34	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	0.7309983561643882
Austria/CeMM3633/2021	ncov	EPI_ISL_1180743	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	57	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.7309983561643882
Austria/CeMM3634/2021	ncov	EPI_ISL_1180744	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	49	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	30.0	0.0	13.0	0.0	good	good	mediocre	good	4.730998356164388
Austria/CeMM3640/2021	ncov	EPI_ISL_1180745	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	45	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	529.0	26.0	0.0	13.0	0.0	good	good	mediocre	good	0.7309983561643882
Austria/CeMM3642/2021	ncov	EPI_ISL_1180746	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	16	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	515.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.7309983561643882
Austria/CeMM3643/2021	ncov	EPI_ISL_1180747	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	51	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	29.0	0.0	12.0	0.0	good	good	mediocre	good	3.7309983561643882
Austria/CeMM3644/2021	ncov	EPI_ISL_1180748	?	2021-01-27	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	24	Male	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	29.0	0.0	12.0	0.0	good	good	mediocre	good	3.7309983561643882
Austria/CeMM3645/2021	ncov	EPI_ISL_1180749	?	2021-01-27	Europe	Austria	Tyrol	Kufstein	Europe	Austria	Tyrol	genome	29764	Human	41	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	1.7309983561643882
Austria/CeMM3647/2021	ncov	EPI_ISL_1180750	?	2021-01-27	Europe	Austria	Tyrol	Kufstein	Europe	Austria	Tyrol	genome	29764	Human	58	Female	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	411.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	2.7309983561643882
Austria/CeMM3854/2021	ncov	EPI_ISL_1180760	?	2021-02-09	Europe	Austria	Vienna		Europe	Austria	Vienna	genome	29764	Human	62	Female	20H/501Y.V2	B.1.351	GH	Austrian Agency for Health and Food Safety (AGES)	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-08	?	218.0	25.0	0.0	7.0	0.0	good	good	good	good	-0.908024657534245
Austria/CeMM3963/2020	ncov	EPI_ISL_1117910	?	2020-12-23	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29476	Human	64	Male	20H/501Y.V2	B.1.351	GH	Institut für Virologie am Department für Hygiene, Mikrobiologie und Public Health	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	6545.0	19.0	0.0	9.0	0.0	bad	good	good	good	-4.5485550684931475
Austria/CeMM3964/2021	ncov	EPI_ISL_1117986	?	2021-01-12	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	14	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	1.4683326027397285
Austria/CeMM3965/2021	ncov	EPI_ISL_1117987	?	2021-01-12	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	8	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	2.4683326027397285
Austria/CeMM3966/2021	ncov	EPI_ISL_1117953	?	2021-01-13	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	13	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	2.4191769863013732
Austria/CeMM3967/2021	ncov	EPI_ISL_1117961	?	2021-01-13	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	62	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	3.4191769863013732
Austria/CeMM3968/2021	ncov	EPI_ISL_1118020	?	2021-01-12	Europe	Austria	Tyrol	Innsbruck-Land	Europe	Austria	Tyrol	genome	29764	Human	17	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	3.4683326027397285
Austria/CeMM3969/2021	ncov	EPI_ISL_1117982	?	2021-01-13	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	41	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	3.4191769863013732
Austria/CeMM3970/2021	ncov	EPI_ISL_1117983	?	2021-01-13	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	12	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	29.0	0.0	12.0	0.0	good	good	mediocre	good	4.419176986301373
Austria/CeMM3971/2021	ncov	EPI_ISL_1117969	?	2021-01-13	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	27	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	2.4191769863013732
Austria/CeMM3972/2021	ncov	EPI_ISL_1117989	?	2021-01-13	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	50	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	26.0	0.0	9.0	0.0	good	good	good	good	1.4191769863013732
Austria/CeMM3973/2021	ncov	EPI_ISL_1117990	?	2021-01-13	Europe	Austria	Tyrol	Schwaz	Europe	Austria	Tyrol	genome	29764	Human	66	?	20H/501Y.V2	B.1.351	GH	HG Pharma GmbH	Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences	Lukas Endler et al	https://www.gisaid.org	?	?	2021-03-02	?	218.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	3.4191769863013732
